group1,group2,weight
18361585,16477792,2
18361585,6190702,1
18361585,18837102,1
18361585,15552112,1
18361585,929402,2
18361585,20186791,2
18361585,16447162,1
18361585,10178242,3
18361585,14649032,1
18361585,2237681,1
18361585,15297782,3
18361585,18556157,1
18361585,19728145,2
18361585,19262745,1
18361585,23353167,1
18361585,7151442,1
18361585,18779992,1
18361585,11625832,3
18361585,3173762,1
18361585,1187715,2
18361585,16487812,9
18361585,21837219,1
18361585,18589616,2
18361585,17467312,9
18361585,18616278,1
18361585,1576921,2
18361585,17872862,1
18361585,526316,1
18361585,1642477,1
18361585,10016242,3
18361585,19654655,1
2237681,16487812,1
2237681,11625832,1
2237681,10016242,1
2237681,18855476,1
22193397,526316,1
22193397,19728145,1
15297782,1728035,7
15297782,18855476,1
15297782,11294262,2
15297782,18955830,1
15297782,18677333,1
15297782,16477792,9
15297782,18837102,1
15297782,15552112,1
15297782,929402,1
15297782,20493986,1
15297782,16447162,4
15297782,10178242,10
15297782,16062152,24
15297782,14546632,2
15297782,14649032,4
15297782,18556157,1
15297782,18562307,1
15297782,19728145,1
15297782,19262745,1
15297782,19416348,1
15297782,18425641,1
15297782,8908602,1
15297782,18767675,1
15297782,14380872,1
15297782,23353167,3
15297782,7151442,4
15297782,22021463,3
15297782,18779992,4
15297782,11625832,5
15297782,1763190,1
15297782,3173762,3
15297782,1187715,1
15297782,16487812,13
15297782,14396812,1
15297782,19822479,1
15297782,21837219,2
15297782,23594916,1
15297782,18589616,19
15297782,17467312,4
15297782,18616278,6
15297782,17872862,2
15297782,204767,3
15297782,10016242,17
15297782,19654655,3
21306620,20336043,1
21306620,20807142,1
18556157,19416348,2
18556157,1728035,2
18556157,18425641,1
18556157,18955830,2
18556157,11294262,1
18556157,7700282,1
18556157,19496778,1
18556157,23353167,1
18556157,22021463,1
18556157,15552112,1
18556157,929402,1
18556157,3173762,1
18556157,1187715,1
18556157,16487812,2
18556157,19033734,1
18556157,1492619,1
18556157,18589616,1
18556157,17467312,1
18556157,21989057,1
18556157,10178242,1
18556157,18616278,1
18556157,17872862,1
18556157,19443174,1
18556157,22736876,1
18556157,526316,1
2305281,1578685,1
18562307,6641192,1
18562307,18955830,15
18562307,11294262,1
18562307,16477792,1
18562307,6190702,4
18562307,929402,1
18562307,1492619,1
18562307,20186791,2
18562307,20065975,1
18562307,10178242,1
18562307,19728145,1
18562307,1787157,1
18562307,19416348,3
18562307,26091301,1
18562307,18425641,9
18562307,7700282,1
18562307,8908602,6
18562307,20757821,2
18562307,20129636,1
18562307,21245809,1
18562307,1763190,1
18562307,1187715,2
18562307,24803205,1
18562307,19822479,3
18562307,18923420,2
18562307,20336043,1
18562307,23723436,1
18562307,18616278,1
18562307,1349592,2
18562307,20807142,10
18562307,526316,3
18562307,8968172,1
18562307,22736876,2
18562307,19828207,3
18562307,10016242,1
19348756,710272,2
19348756,18798102,2
19348756,788001,2
19348756,24850344,1
1787157,1728035,1
1787157,1576921,1
19262745,19416348,2
19262745,7151442,1
19262745,1371991,1
19262745,16477792,1
19262745,15552112,1
19262745,18468466,1
19262745,1187715,1
19262745,16487812,1
19262745,21755271,1
19262745,1492619,1
19262745,17467312,1
19262745,18589616,1
19262745,10178242,1
19262745,14649032,1
19262745,1642477,1
19262745,19654655,1
19416348,6641192,1
19416348,11294262,1
19416348,1492619,1
19416348,10178242,1
19416348,16062152,1
19416348,2496252,1
19416348,18425641,4
19416348,7700282,2
19416348,8908602,1
19416348,14380872,1
19416348,1371991,1
19416348,18571126,1
19416348,1187715,1
19416348,1349592,1
19416348,20807142,1
19416348,22736876,3
19416348,18232817,1
25521445,23594916,2
25150760,18425641,1
18642226,1763190,2
20757821,19822479,1
20757821,20336043,1
20757821,19828398,1
20757821,18955830,2
20757821,7151442,1
20757821,20807142,2
20757821,19828207,1
24556869,21632405,2
20806988,1187715,1
20806988,19728145,1
20806988,18589616,1
20806988,23573879,1
25857366,1187715,1
25857366,1371991,1
25857366,18955830,1
22021463,1728035,3
22021463,11294262,1
22021463,7700282,1
22021463,16487812,2
22021463,19033734,1
22021463,18476981,1
22021463,20338101,1
22021463,21989057,1
22021463,14649032,1
22021463,18616278,1
22021463,204767,8
22021463,10016242,1
25996638,18425641,1
25996638,22736876,3
25996638,8908602,1
11625832,1728035,1
11625832,18855476,2
11625832,18955830,3
11625832,11294262,2
11625832,16477792,25
11625832,18837102,2
11625832,15552112,1
11625832,929402,1
11625832,23398017,2
11625832,20493986,2
11625832,20041384,1
11625832,19828398,1
11625832,16447162,11
11625832,1578685,1
11625832,10178242,22
11625832,14649032,5
11625832,14546632,11
11625832,16062152,4
11625832,12588802,1
11625832,19728145,3
11625832,18767675,1
11625832,23353167,3
11625832,7151442,4
11625832,18779992,8
11625832,1763190,1
11625832,3173762,5
11625832,1187715,1
11625832,16487812,44
11625832,21755271,1
11625832,21837219,17
11625832,23594916,2
11625832,18314669,1
11625832,17467312,14
11625832,18589616,11
11625832,18616278,12
11625832,17872862,7
11625832,526316,1
11625832,19828207,1
11625832,10016242,65
11625832,47094,2
11625832,19654655,9
25482608,1763190,1
23573879,23515107,1
24249720,1492619,1
22130047,710272,3
22130047,18798102,1
22130047,788001,1
22130047,19687074,1
22130047,2496252,1
18517376,18495240,1
18517376,11294262,1
18517376,18955830,1
18517376,1371991,1
18517376,6190702,1
18517376,1763190,1
18517376,929402,1
18517376,710272,1
18517376,1187715,2
18517376,18923420,1
18517376,18589616,1
3173762,788001,1
3173762,1728035,2
3173762,11294262,1
3173762,23353167,2
3173762,20135762,2
3173762,7151442,2
3173762,18779992,5
3173762,16477792,9
3173762,6190702,1
3173762,18837102,2
3173762,15552112,1
3173762,929402,1
3173762,1187715,1
3173762,16487812,7
3173762,21837219,6
3173762,18589616,6
3173762,17467312,3
3173762,16447162,1
3173762,18180033,1
3173762,10178242,15
3173762,14546632,1
3173762,18616278,10
3173762,18882523,1
3173762,17872862,2
3173762,10016242,12
3173762,19654655,1
16487812,788001,1
16487812,1728035,13
16487812,6641192,1
16487812,18855476,4
16487812,11294262,1
16487812,18955830,1
16487812,16477792,34
16487812,6190702,1
16487812,15552112,2
16487812,929402,1
16487812,23398017,1
16487812,19033734,1
16487812,20186791,1
16487812,20041384,2
16487812,19828398,1
16487812,16447162,14
16487812,1578685,1
16487812,21989057,1
16487812,10178242,27
16487812,14649032,6
16487812,14546632,5
16487812,16062152,6
16487812,19728145,1
16487812,8908602,1
16487812,18767675,1
16487812,23353167,4
16487812,7151442,9
16487812,18779992,8
16487812,1187715,1
16487812,21755271,1
16487812,21837219,9
16487812,23594916,1
16487812,18589616,6
16487812,17467312,11
16487812,18616278,10
16487812,18882523,2
16487812,17872862,4
16487812,19443174,1
16487812,20197351,1
16487812,10016242,75
16487812,47094,1
16487812,19654655,7
21755271,19687074,1
21755271,1578685,1
21755271,19064659,1
21755271,1371991,1
21755271,1642477,1
14396812,19728145,1
14396812,1728035,1
14396812,18955830,1
14396812,18677333,1
14396812,15552112,3
14396812,18589616,1
14396812,1578685,1
14396812,16062152,1
14396812,20348898,2
14396812,10016242,1
13288852,10016162,1
13288852,11294262,1
13288852,7700282,1
21632405,47094,1
21390741,1187715,1
21390741,1371991,1
21390741,20336043,1
21390741,18314669,1
21390741,19828207,2
10016162,7700282,1
10016162,7151442,3
10016162,18779992,1
10016162,16477792,4
10016162,23398017,1
10016162,21837219,1
10016162,17467312,2
10016162,14546632,1
10016162,18616278,1
10016162,17872862,1
10016162,10016242,1
21837219,788001,1
21837219,1728035,3
21837219,18955830,1
21837219,16477792,22
21837219,23398017,1
21837219,16447162,3
21837219,10178242,11
21837219,16062152,1
21837219,14546632,1
21837219,23353167,1
21837219,7151442,2
21837219,20135762,1
21837219,18779992,2
21837219,23594916,1
21837219,17467312,4
21837219,18589616,1
21837219,18616278,7
21837219,10016242,36
21837219,19654655,4
18974119,18476981,1
20583850,9307682,1
20583850,11294262,2
20583850,7700282,2
20336043,18495240,1
20336043,19728145,4
20336043,18955830,4
20336043,1371991,3
20336043,6190702,1
20336043,1187715,4
20336043,18314669,1
20336043,18476981,1
20336043,19443174,2
20336043,20807142,1
20336043,1642477,1
20336043,19828207,2
23723436,1187715,2
23723436,1492619,3
23723436,18425641,1
23723436,18955830,1
23723436,1371991,1
23723436,22736876,1
23723436,19908083,1
18314669,19728145,2
18314669,20940321,1
18314669,18955830,1
18314669,8908602,1
18314669,1371991,2
18314669,16477792,1
18314669,1187715,2
18314669,18589616,1
18314669,16447162,1
18314669,7699922,3
18314669,1349592,2
18314669,18573279,2
18314669,1642477,1
18314669,19828207,1
1029550,526316,1
1029550,1576921,1
19035579,10178242,1
18816443,1187715,1
18816443,18955830,1
18953664,1187715,2
18953664,18955830,2
7699922,23398017,1
7699922,1187715,2
7699922,19728145,2
7699922,10178242,1
7699922,14546632,1
7699922,1371991,2
7699922,1349592,1
7699922,1576921,1
7699922,1642477,2
7699922,19654655,1
20807142,19728145,1
20807142,18425641,1
20807142,18955830,6
20807142,11294262,1
20807142,7700282,1
20807142,1763190,1
20807142,1187715,3
20807142,19822479,2
20807142,19828398,3
20807142,526316,1
20807142,19828207,1
19443174,1492619,1
19443174,19728145,1
19443174,18955830,2
19443174,7700282,1
19443174,18779992,1
19443174,23515107,1
19443174,10016242,1
19443174,929402,1
19828207,19728145,1
19828207,18955830,2
19828207,8908602,1
19828207,1371991,1
19828207,6190702,1
19828207,1187715,2
19828207,20186791,1
19828207,1642477,2
19828207,10016242,1
10016242,788001,1
10016242,1728035,17
10016242,6641192,1
10016242,17686062,1
10016242,18855476,6
10016242,18955830,4
10016242,18677333,1
10016242,16477792,64
10016242,18837102,6
10016242,15552112,1
10016242,20186791,1
10016242,19828398,1
10016242,16447162,24
10016242,10178242,42
10016242,16062152,9
10016242,14649032,8
10016242,14546632,6
10016242,12588802,1
10016242,18495240,1
10016242,7700282,1
10016242,23353167,3
10016242,7151442,7
10016242,18779992,11
10016242,23594916,3
10016242,17467312,15
10016242,18589616,7
10016242,8796112,1
10016242,18616278,32
10016242,18882523,1
10016242,17872862,3
10016242,204767,1
10016242,47094,1
10016242,19654655,8
19908083,1187715,1
19908083,1492619,1
19908083,1371991,1
19908083,20186791,1
19908083,18425641,1
18798102,710272,4
18798102,1492619,1
18798102,788001,5
18798102,21338021,1
18798102,526316,1
18798102,2496252,2
25884191,12588802,1
25884191,18955830,1
20940321,1187715,1
9307682,1492619,1
9307682,7700282,4
788001,19728145,1
788001,18779992,1
788001,710272,8
788001,23674770,1
788001,2496252,2
788001,19828398,1
788001,10178242,1
788001,526316,1
2520612,18495240,1
2520612,18955830,3
1728035,6641192,1
1728035,18855476,2
1728035,11294262,2
1728035,18677333,1
1728035,16477792,4
1728035,15552112,1
1728035,929402,1
1728035,19033734,1
1728035,1492619,1
1728035,20186791,1
1728035,20041384,1
1728035,19828398,1
1728035,16447162,1
1728035,21989057,1
1728035,10178242,9
1728035,16062152,5
1728035,14546632,1
1728035,12588802,1
1728035,19728145,3
1728035,18425641,2
1728035,7700282,1
1728035,23353167,2
1728035,7151442,1
1728035,18779992,1
1728035,1187715,2
1728035,18589616,4
1728035,17467312,2
1728035,18616278,5
1728035,17872862,2
1728035,204767,4
1728035,22736876,1
1728035,19654655,2
24925734,19728145,1
24925734,526316,1
6641192,12588802,1
6641192,19728145,1
6641192,18425641,1
6641192,1697586,1
6641192,18855476,1
6641192,11294262,1
6641192,18955830,2
6641192,929402,1
6641192,710272,1
6641192,23398017,1
6641192,19687074,1
6641192,2496252,1
6641192,20186791,1
6641192,22736876,1
17686062,16447162,1
17686062,18616278,2
18855476,20186791,1
18855476,10178242,2
18955830,11294262,1
18955830,3636792,1
18955830,16477792,2
18955830,6190702,6
18955830,15552112,1
18955830,929402,4
18955830,710272,1
18955830,1492619,3
18955830,20186791,5
18955830,19828398,4
18955830,10178242,1
18955830,16062152,2
18955830,22468329,1
18955830,25681644,1
18955830,2496252,3
18955830,19728145,20
18955830,26091301,1
18955830,18425641,1
18955830,1451826,1
18955830,1697586,1
18955830,7700282,1
18955830,8908602,1
18955830,14380872,1
18955830,1371991,17
18955830,20129636,2
18955830,255854,1
18955830,1763190,2
18955830,1187715,39
18955830,24803205,4
18955830,18923420,2
18955830,22730657,1
18955830,24850344,1
18955830,18589616,2
18955830,18616278,1
18955830,1349592,4
18955830,1576921,1
18955830,18573279,1
18955830,23515107,1
18955830,526316,6
18955830,1642477,6
11294262,16477792,1
11294262,6190702,1
11294262,15552112,1
11294262,19033734,1
11294262,21989057,1
11294262,10178242,1
11294262,14546632,1
11294262,19728145,2
11294262,18425641,2
11294262,1697586,1
11294262,7700282,1
11294262,8908602,1
11294262,7151442,1
11294262,21245809,1
11294262,1187715,1
11294262,19822479,1
11294262,18589616,1
11294262,18180033,1
11294262,18616278,1
11294262,22736876,1
11294262,526316,1
3636792,1187715,1
3636792,19064659,1
3636792,6190702,1
18677333,710272,1
18677333,16062152,1
18677333,18589616,1
23285340,19728145,1
16477792,18837102,3
16477792,6190702,1
16477792,19828398,1
16477792,16447162,5
16477792,10178242,24
16477792,14649032,5
16477792,14546632,1
16477792,18495240,1
16477792,23353167,1
16477792,7151442,30
16477792,18779992,12
16477792,1187715,1
16477792,17467312,17
16477792,18589616,15
16477792,18616278,21
16477792,17872862,4
16477792,526316,2
16477792,1642477,1
16477792,47094,1
16477792,19654655,3
6190702,18468466,1
6190702,929402,2
6190702,1492619,1
6190702,19687074,1
6190702,10178242,1
6190702,2496252,1
6190702,18495240,1
6190702,19728145,18
6190702,1451826,1
6190702,8908602,2
6190702,19064659,2
6190702,1371991,3
6190702,18779992,1
6190702,1187715,9
6190702,24803205,3
6190702,17467312,1
6190702,1349592,1
6190702,1576921,1
18837102,18589616,1
18837102,21989057,1
18837102,10178242,3
18837102,23353167,2
18837102,7151442,1
18837102,18616278,4
18837102,18779992,2
15552112,18468466,1
15552112,929402,1
15552112,1578685,1
15552112,10178242,1
15552112,14546632,1
15552112,7700282,1
15552112,23353167,1
15552112,1187715,1
15552112,18589616,1
15552112,17467312,1
15552112,18476981,1
15552112,18180033,1
15552112,1349592,1
15552112,17872862,1
15552112,20348898,1
15552112,47094,1
24153712,710272,1
18468466,19728145,1
929402,1492619,2
929402,1578685,1
929402,10178242,1
929402,2496252,1
929402,18495240,3
929402,19728145,5
929402,23353167,1
929402,19064659,1
929402,1371991,3
929402,1187715,4
929402,24803205,1
929402,18589616,3
929402,17467312,2
929402,18616278,1
929402,1349592,2
929402,17872862,2
929402,526316,1
929402,1642477,1
929402,47094,1
710272,19728145,5
710272,7700282,1
710272,1371991,1
710272,20129636,1
710272,1763190,1
710272,1187715,1
710272,18923420,1
710272,19687074,1
710272,20186791,1
710272,24850344,1
710272,18589616,1
710272,18180033,1
710272,14649032,1
710272,526316,1
710272,2496252,4
23398017,19728145,1
23398017,17467312,1
23398017,10178242,1
23398017,14546632,5
23398017,18616278,1
23398017,19654655,1
19033734,21989057,1
19033734,18616278,1
1492619,20186791,1
1492619,2496252,1
1492619,19728145,3
1492619,18425641,2
1492619,7700282,2
1492619,14380872,2
1492619,1371991,1
1492619,1187715,2
1492619,204767,1
1492619,526316,1
1492619,22736876,1
19687074,19728145,1
19687074,1371991,1
19687074,1642477,1
20493986,18589616,2
20493986,16062152,1
20493986,14546632,1
20186791,14649032,1
20186791,19728145,8
20186791,7700282,2
20186791,1371991,2
20186791,1187715,3
20186791,18180033,1
20186791,13635532,1
20186791,1349592,1
20186791,1576921,3
20186791,526316,5
20186791,1642477,1
20041384,18779992,1
19828398,18495240,1
19828398,19728145,2
19828398,7151442,1
19828398,1371991,1
19828398,22730657,1
19828398,18180033,1
19828398,10178242,1
19828398,14649032,1
19828398,526316,1
20065975,19728145,1
16447162,12588802,2
16447162,7151442,3
16447162,18779992,3
16447162,1187715,1
16447162,17467312,3
16447162,18589616,2
16447162,10178242,4
16447162,14546632,2
16447162,14649032,1
16447162,18616278,2
1578685,20348898,1
21989057,16062152,1
21989057,18616278,1
10178242,14546632,7
10178242,14649032,6
10178242,16062152,2
10178242,19728145,3
10178242,7700282,1
10178242,23353167,3
10178242,7151442,13
10178242,18779992,8
10178242,1187715,1
10178242,23594916,1
10178242,17467312,15
10178242,18589616,7
10178242,18616278,8
10178242,18882523,1
10178242,17872862,3
10178242,526316,2
10178242,19654655,9
14546632,19728145,1
14546632,23353167,1
14546632,7151442,1
14546632,17467312,4
14546632,18589616,1
14546632,14649032,2
14546632,18616278,2
14546632,19654655,4
16062152,14649032,1
16062152,2496252,1
16062152,18425641,3
16062152,8908602,1
16062152,18767675,2
16062152,23353167,1
16062152,1187715,1
16062152,23594916,1
16062152,18589616,3
16062152,17467312,1
16062152,18616278,2
16062152,20197351,1
16062152,526316,1
16062152,19654655,1
14649032,19728145,1
14649032,7700282,1
14649032,7151442,4
14649032,17467312,2
14649032,18589616,1
14649032,18616278,3
14649032,19654655,4
25681644,1187715,1
25681644,19728145,1
25681644,1371991,1
25681644,1642477,1
2496252,19728145,2
2496252,1371991,1
2496252,1187715,1
2496252,24850344,1
2496252,23515107,1
2496252,526316,1
12588802,1187715,2
12588802,1697586,1
18495240,19728145,4
18495240,1371991,1
18495240,1187715,3
18495240,22730657,1
18495240,18589616,1
19728145,26091301,1
19728145,1697586,1
19728145,8908602,4
19728145,7700282,3
19728145,1371991,12
19728145,20129636,2
19728145,1763190,2
19728145,25718653,1
19728145,1187715,18
19728145,24803205,6
19728145,23674770,2
19728145,22730657,1
19728145,18476981,3
19728145,18180033,1
19728145,13635532,1
19728145,1349592,3
19728145,1576921,6
19728145,20348898,1
19728145,526316,20
19728145,1642477,8
19728145,19654655,1
26091301,22730657,1
18425641,8908602,3
18425641,7700282,1
18425641,255854,1
18425641,21245809,1
18425641,19822479,1
18425641,18589616,1
18425641,18616278,1
18425641,22736876,10
1697586,1187715,2
1697586,1642477,1
1451826,1187715,1
1451826,18180033,1
1451826,19064659,1
1451826,1371991,1
1451826,20129636,1
8908602,21245809,1
8908602,1187715,1
8908602,19822479,1
8908602,22736876,1
7700282,19822479,1
7700282,204767,1
7700282,22736876,2
18767675,17872862,1
18767675,17467312,1
14380872,19822479,1
19496778,18589616,1
19496778,526316,1
23353167,20135762,1
23353167,1187715,1
23353167,23594916,1
23353167,17467312,2
23353167,18589616,1
23353167,18616278,2
23353167,17872862,2
23353167,19654655,1
7151442,18779992,3
7151442,17467312,5
7151442,18589616,3
7151442,18616278,4
7151442,17872862,2
7151442,526316,1
7151442,19654655,3
19064659,1187715,1
20135762,17872862,3
1371991,20129636,1
1371991,1763190,1
1371991,1187715,27
1371991,24803205,4
1371991,18923420,1
1371991,18589616,1
1371991,1349592,5
1371991,1576921,1
1371991,526316,1
1371991,1642477,9
18779992,18589616,5
18779992,17467312,4
18779992,18616278,2
18779992,17872862,3
20129636,1187715,2
20129636,22730657,1
21245809,19822479,1
1763190,1187715,1
1763190,18923420,5
1763190,18589616,1
1763190,526316,3
25718653,18476981,1
1187715,24803205,5
1187715,23674770,1
1187715,18923420,1
1187715,22730657,1
1187715,18589616,3
1187715,17467312,1
1187715,1349592,5
1187715,1576921,4
1187715,18882523,1
1187715,17872862,1
1187715,18573279,1
1187715,6121452,1
1187715,1642477,11
1187715,526316,1
1187715,19654655,1
24803205,18589616,1
24803205,1349592,1
24803205,1642477,1
19822479,18589616,1
19822479,18616278,1
23674770,25587693,2
18923420,18589616,1
23594916,18589616,1
23594916,17467312,1
24850344,23515107,1
24850344,526316,1
17467312,18589616,3
17467312,18616278,2
17467312,17872862,1
17467312,19654655,5
18589616,18616278,8
18589616,1349592,1
18589616,17872862,3
18589616,47094,1
18476981,526316,1
18616278,18882523,1
18616278,17872862,1
18616278,22736876,1
18616278,19654655,2
1349592,18573279,1
1349592,526316,1
1349592,1642477,1
1349592,47094,2
1576921,526316,1
1576921,1642477,2
18882523,18573279,1
18882523,19654655,1
18573279,19654655,2
23515107,526316,1
