event_id,member_id,group_id
236010504,203244569,19997487
236010504,217562544,19997487
236010504,211626236,19997487
236010504,1939496,19997487
236010504,9448133,19997487
236010504,194719509,19997487
236010504,106156082,19997487
236010504,210762515,19997487
236010504,217619289,19997487
236010504,189900217,19997487
236010504,200487104,19997487
236010504,7979701,19997487
236010504,191272189,19997487
236010504,210640064,19997487
236010504,157020682,19997487
236010504,11288886,19997487
236010504,183564319,19997487
236010504,138867992,19997487
236010504,207994183,19997487
235698032,217122985,19997487
235698032,82204922,19997487
235698032,203244569,19997487
235698032,217562544,19997487
235698032,211626236,19997487
235698032,183038698,19997487
235698032,49850062,19997487
235698032,210614410,19997487
235698032,9448133,19997487
235698032,148050462,19997487
235698032,217619289,19997487
235698032,13348144,19997487
235698032,217464856,19997487
235698032,217160398,19997487
235698032,114279782,19997487
235698032,71854632,19997487
235698032,56997982,19997487
235698032,217394664,19997487
235698032,216682825,19997487
235698032,7979701,19997487
235698032,191272189,19997487
235698032,40845292,19997487
235698032,209224665,19997487
235698032,206258071,19997487
235698032,208987635,19997487
234762721,210836188,19997487
234762721,82204922,19997487
234762721,211626236,19997487
234762721,9448133,19997487
234762721,206258071,19997487
234840246,82204922,19997487
234840246,211626236,19997487
234840246,49850062,19997487
234840246,7534345,19997487
234840246,9448133,19997487
234840246,194719509,19997487
234840246,211585840,19997487
234840246,71854632,19997487
234840246,194426354,19997487
234840246,40845292,19997487
234840246,212805064,19997487
234840246,138867992,19997487
234840246,206258071,19997487
gpjztlyvmbwb,184251699,19997487
gpjztlyvmbwb,82204922,19997487
gpjztlyvmbwb,203244569,19997487
gpjztlyvmbwb,211626236,19997487
gpjztlyvmbwb,113482852,19997487
gpjztlyvmbwb,201446209,19997487
gpjztlyvmbwb,134073882,19997487
gpjztlyvmbwb,194719509,19997487
gpjztlyvmbwb,209512622,19997487
gpjztlyvmbwb,210762515,19997487
gpjztlyvmbwb,211585840,19997487
gpjztlyvmbwb,71854632,19997487
gpjztlyvmbwb,7979701,19997487
gpjztlyvmbwb,100851562,19997487
gpjztlyvmbwb,123992672,19997487
gpjztlyvmbwb,44193692,19997487
gpjztlyvmbwb,212805064,19997487
gpjztlyvmbwb,206258071,19997487
233298189,82204922,19997487
233298189,203244569,19997487
233298189,201446209,19997487
233298189,194719509,19997487
233298189,148050462,19997487
233298189,210561896,19997487
233298189,114731852,19997487
233298189,206258071,19997487
gpjztlyvlbbc,206481851,19997487
gpjztlyvlbbc,126309962,19997487
gpjztlyvlbbc,210021365,19997487
gpjztlyvlbbc,210836188,19997487
gpjztlyvlbbc,14948621,19997487
gpjztlyvlbbc,184251699,19997487
gpjztlyvlbbc,82204922,19997487
gpjztlyvlbbc,203244569,19997487
gpjztlyvlbbc,208624858,19997487
gpjztlyvlbbc,134073882,19997487
gpjztlyvlbbc,4211111,19997487
gpjztlyvlbbc,208430646,19997487
gpjztlyvlbbc,9448133,19997487
gpjztlyvlbbc,209223183,19997487
gpjztlyvlbbc,194719509,19997487
gpjztlyvlbbc,148050462,19997487
gpjztlyvlbbc,208429247,19997487
gpjztlyvlbbc,206685765,19997487
gpjztlyvlbbc,211585840,19997487
gpjztlyvlbbc,71854632,19997487
gpjztlyvlbbc,210366603,19997487
gpjztlyvlbbc,210189290,19997487
gpjztlyvlbbc,46486792,19997487
gpjztlyvlbbc,113522242,19997487
gpjztlyvlbbc,211271973,19997487
gpjztlyvlbbc,208561758,19997487
gpjztlyvlbbc,202978621,19997487
gpjztlyvlbbc,206258071,19997487
232663296,82204922,19997487
232663296,209223183,19997487
232663296,4169858,19997487
232663296,208429247,19997487
232663296,203818557,19997487
232663296,151315052,19997487
231658726,185530228,19997487
231658726,206481851,19997487
231658726,184251699,19997487
231658726,82204922,19997487
231658726,208624858,19997487
231658726,194719509,19997487
231658726,208429247,19997487
231658726,206685765,19997487
231658726,59013012,19997487
231658726,71854632,19997487
231658726,210366603,19997487
231658726,46486792,19997487
231658726,206258071,19997487
gpjztlyvkbvb,208414771,19997487
gpjztlyvkbvb,14948621,19997487
gpjztlyvkbvb,184251699,19997487
gpjztlyvkbvb,82204922,19997487
gpjztlyvkbvb,203244569,19997487
gpjztlyvkbvb,1939496,19997487
gpjztlyvkbvb,206867137,19997487
gpjztlyvkbvb,206685765,19997487
gpjztlyvkbvb,208440190,19997487
gpjztlyvkbvb,199209760,19997487
gpjztlyvkbvb,46486792,19997487
gpjztlyvkbvb,10108476,19997487
gpjztlyvkbvb,206258071,19997487
231658240,208414771,19997487
231658240,14948621,19997487
231658240,82204922,19997487
231658240,203244569,19997487
231658240,195285548,19997487
231658240,208300950,19997487
231658240,208430646,19997487
231658240,196325741,19997487
231658240,184287177,19997487
231658240,194719509,19997487
231658240,148050462,19997487
231658240,4169858,19997487
231658240,208429247,19997487
231658240,208431873,19997487
231658240,206685765,19997487
231658240,208440190,19997487
231658240,4611657,19997487
231658240,3205027,19997487
231658240,14486634,19997487
231658240,71854632,19997487
231658240,150021832,19997487
231658240,208609523,19997487
231658240,31289192,19997487
231658240,208430481,19997487
231658240,203818557,19997487
231658240,208431390,19997487
231658240,199209760,19997487
231658240,161004522,19997487
231658240,208561758,19997487
231658240,138867992,19997487
231658240,206258071,19997487
gpjztlyvjbxb,206481851,19997487
gpjztlyvjbxb,207228248,19997487
gpjztlyvjbxb,82204922,19997487
gpjztlyvjbxb,1939496,19997487
gpjztlyvjbxb,194719509,19997487
gpjztlyvjbxb,206925673,19997487
gpjztlyvjbxb,206685765,19997487
gpjztlyvjbxb,183937030,19997487
gpjztlyvjbxb,3205027,19997487
gpjztlyvjbxb,206403963,19997487
gpjztlyvjbxb,71854632,19997487
gpjztlyvjbxb,199209760,19997487
gpjztlyvjbxb,206258071,19997487
231461934,82204922,19997487
231461934,203244569,19997487
231461934,194719509,19997487
231461934,148050462,19997487
231461934,85547452,19997487
231461934,4169858,19997487
231461934,194219253,19997487
231461934,206403963,19997487
231461934,71854632,19997487
231461934,197424987,19997487
231461934,102863442,19997487
231461934,188530638,19997487
231461934,91981922,19997487
231461934,204878170,19997487
231461934,184996090,19997487
241831516,231182868,1780720
241586065,2256087,1780720
240795555,2256087,1780720
239304935,54121472,1780720
239304935,217255635,1780720
239304935,2256087,1780720
239304935,222369017,1780720
239304935,188717147,1780720
kpmhjlywnbzb,222171451,1354051
kpmhjlywnbzb,170557622,1354051
kpmhjlywnbzb,10632339,1354051
kpmhjlywnbzb,239095971,1354051
kpmhjlywmbcc,9703440,1354051
kpmhjlywmbcc,10632339,1354051
kpmhjlywmbcc,209302842,1354051
kpmhjlywmbcc,163763722,1354051
kpmhjlywlbwb,222171451,1354051
kpmhjlywlbwb,9703440,1354051
kpmhjlywlbwb,178413552,1354051
kpmhjlywlbwb,10632339,1354051
kpmhjlywkbbc,9703440,1354051
kpmhjlywkbbc,10632339,1354051
kpmhjlywkbbc,18677331,1354051
kpmhjlywjbtb,7898365,1354051
kpmhjlywjbtb,9703440,1354051
kpmhjlywjbtb,227222997,1354051
kpmhjlywjbtb,10632339,1354051
kpmhjlywjbtb,229380747,1354051
240791360,9703440,1354051
240791360,10632339,1354051
240791360,220451730,1354051
kpmhjlywhbxb,222171451,1354051
kpmhjlywhbxb,191008886,1354051
kpmhjlywhbxb,9703440,1354051
kpmhjlywhbxb,10632339,1354051
kpmhjlywhbxb,224880311,1354051
kpmhjlywgbbc,123237172,1354051
kpmhjlywgbbc,9703440,1354051
kpmhjlywgbbc,10632339,1354051
kpmhjlywgbbc,224880311,1354051
kpmhjlywfbvb,123237172,1354051
kpmhjlywfbvb,9703440,1354051
kpmhjlywfbvb,204700330,1354051
kpmhjlywfbvb,208898940,1354051
kpmhjlywfbvb,163763722,1354051
kpmhjlywfbvb,23875762,1354051
kpmhjlywfbvb,203943241,1354051
kpmhjlywfbvb,5844198,1354051
kpmhjlywfbvb,208371858,1354051
kpmhjlywdbvb,19629481,1354051
kpmhjlywdbvb,9708533,1354051
kpmhjlywdbvb,222171451,1354051
kpmhjlywdbvb,123237172,1354051
kpmhjlywdbvb,9703440,1354051
kpmhjlywdbvb,201326996,1354051
kpmhjlywdbvb,10632339,1354051
kpmhjlywdbvb,218802736,1354051
kpmhjlywdbvb,163763722,1354051
kpmhjlywdbvb,30673232,1354051
kpmhjlywdbvb,8625444,1354051
kpmhjlywdbvb,222018496,1354051
kpmhjlywdbvb,70403712,1354051
kpmhjlywdbvb,37914842,1354051
kpmhjlywdbvb,220450179,1354051
kpmhjlywcbzb,7898365,1354051
kpmhjlywcbzb,219920529,1354051
kpmhjlywcbzb,201326996,1354051
kpmhjlywcbzb,10632339,1354051
kpmhjlywcbzb,218802736,1354051
kpmhjlywcbzb,30673232,1354051
kpmhjlywcbzb,214473036,1354051
kpmhjlywcbzb,203943241,1354051
kpmhjlywcbzb,164390962,1354051
kpmhjlyvqbtb,191008886,1354051
kpmhjlyvqbtb,9703440,1354051
kpmhjlyvqbtb,10632339,1354051
kpmhjlyvqbtb,178679642,1354051
kpmhjlyvpbwb,210454141,1354051
kpmhjlyvpbwb,9703440,1354051
kpmhjlyvpbwb,213204090,1354051
kpmhjlyvpbwb,10632339,1354051
kpmhjlyvpbwb,215632435,1354051
kpmhjlyvpbwb,131392622,1354051
kpmhjlyvnbbc,7898365,1354051
kpmhjlyvnbbc,9703440,1354051
kpmhjlyvnbbc,210263251,1354051
kpmhjlyvnbbc,10632339,1354051
kpmhjlyvmbtb,9703440,1354051
kpmhjlyvmbtb,210263251,1354051
kpmhjlyvmbtb,10632339,1354051
kpmhjlyvmbtb,196524013,1354051
kpmhjlyvmbtb,210131587,1354051
kpmhjlyvlbxb,9703440,1354051
kpmhjlyvlbxb,210263251,1354051
kpmhjlyvlbxb,210013317,1354051
kpmhjlyvlbxb,10632339,1354051
kpmhjlyvlbxb,203943241,1354051
kpmhjlyvlbxb,164390962,1354051
kpmhjlyvkbcc,9703440,1354051
kpmhjlyvkbcc,10632339,1354051
kpmhjlyvkbcc,9825602,1354051
kpmhjlyvkbcc,196524013,1354051
kpmhjlyvkbcc,126066112,1354051
kpmhjlyvjbvb,9703440,1354051
kpmhjlyvjbvb,204700330,1354051
kpmhjlyvjbvb,10632339,1354051
kpmhjlyvjbvb,70403712,1354051
kpmhjlyvjbvb,203943241,1354051
kpmhjlyvjbvb,182983777,1354051
kpmhjlyvjbvb,164390962,1354051
kpmhjlyvhbzb,9703440,1354051
kpmhjlyvhbzb,10632339,1354051
kpmhjlyvhbzb,196822887,1354051
kpmhjlyvhbzb,199255108,1354051
kpmhjlyvhbzb,203773786,1354051
kpmhjlyvgbcc,9703440,1354051
kpmhjlyvgbcc,10632339,1354051
kpmhjlyvgbcc,163763722,1354051
kpmhjlyvgbcc,203423108,1354051
kpmhjlyvgbcc,182983777,1354051
kpmhjlyvgbcc,203773786,1354051
kpmhjlyvfbwb,7898365,1354051
kpmhjlyvfbwb,9703440,1354051
kpmhjlyvfbwb,10632339,1354051
kpmhjlyvfbwb,196822887,1354051
kpmhjlyvdbxb,9703440,1354051
kpmhjlyvdbxb,10632339,1354051
kpmhjlyvdbxb,163763722,1354051
kpmhjlyvdbxb,70403712,1354051
kpmhjlyvcbcc,9703440,1354051
kpmhjlyvcbcc,188481272,1354051
kpmhjlyvcbcc,10632339,1354051
kpmhjlytqbwb,193631695,1354051
kpmhjlytqbwb,9703440,1354051
kpmhjlytqbwb,10632339,1354051
kpmhjlytpbzb,7898365,1354051
kpmhjlytpbzb,9703440,1354051
kpmhjlytpbzb,11949209,1354051
kpmhjlytpbzb,10632339,1354051
kpmhjlytpbzb,163763722,1354051
lctzjnywnbnb,227022050,24584525
lctzjnywnbnb,48990822,24584525
lctzjnywnbnb,64687362,24584525
lctzjnywnbnb,190378097,24584525
lctzjnywnbfb,48990822,24584525
lctzjnywnbfb,225907924,24584525
lctzjnywnbfb,9635822,24584525
lctzjnywnbfb,219899557,24584525
lctzjnywnbfb,189953101,24584525
lctzjnywnbfb,237594722,24584525
lctzjnywnbfb,64687362,24584525
lctzjnywmbjc,101464332,24584525
lctzjnywmbjc,230220310,24584525
lctzjnywmbjc,233426938,24584525
lctzjnywmbjc,48990822,24584525
lctzjnywmbzb,150902602,24584525
lctzjnywmbzb,233426938,24584525
lctzjnywmbzb,48990822,24584525
lctzjnywmbzb,236216246,24584525
lctzjnywmbzb,11191346,24584525
lctzjnywmbzb,235916453,24584525
lctzjnywmbzb,14498441,24584525
lctzjnywmbzb,64687362,24584525
lctzjnywmbqb,235577123,24584525
lctzjnywmbqb,48990822,24584525
lctzjnywmbqb,122938732,24584525
lctzjnywmbqb,185075060,24584525
243094672,184731850,24584525
243094672,233991262,24584525
243094672,218349039,24584525
243094672,230104582,24584525
243094672,106022732,24584525
243094672,64687362,24584525
lctzjnywmbhb,227022050,24584525
lctzjnywmbhb,48990822,24584525
lctzjnywmbhb,64687362,24584525
lctzjnywmbhb,177664812,24584525
lctzjnywmbhb,8539046,24584525
lctzjnywlbmc,234531258,24584525
lctzjnywlbmc,48990822,24584525
lctzjnywlbmc,225907924,24584525
lctzjnywlbmc,219899557,24584525
lctzjnywlbmc,107444472,24584525
lctzjnywlbmc,64687362,24584525
lctzjnywlbmc,234664164,24584525
242442299,150902602,24584525
242442299,184731850,24584525
242442299,227022050,24584525
242442299,48990822,24584525
242442299,123140862,24584525
242442299,198499631,24584525
242442299,11563642,24584525
242442299,234032624,24584525
242442299,234664164,24584525
242442299,232433501,24584525
lctzjnywlbtb,48990822,24584525
lctzjnywlbtb,225907924,24584525
lctzjnywlbtb,232533135,24584525
lctzjnywlbtb,233518579,24584525
lctzjnywlbtb,220002813,24584525
lctzjnywlbtb,107444472,24584525
lctzjnywlbtb,64687362,24584525
241597676,227022050,24584525
241597676,64687362,24584525
241597676,177664812,24584525
241597676,185320929,24584525
241597676,199022467,24584525
lctzjnywlblb,233423239,24584525
lctzjnywlblb,230121868,24584525
lctzjnywlblb,227022050,24584525
lctzjnywlblb,48990822,24584525
lctzjnywlblb,229546184,24584525
lctzjnywlblb,211057221,24584525
lctzjnywlblb,225907924,24584525
lctzjnywlblb,65179532,24584525
lctzjnywlblb,220002813,24584525
lctzjnywlblb,73959802,24584525
lctzjnywlblb,233309123,24584525
lctzjnywlblb,46687162,24584525
lctzjnywlblb,107444472,24584525
lctzjnywlblb,64687362,24584525
lctzjnywlblb,177664812,24584525
lctzjnywlblb,185320929,24584525
lctzjnywlblb,199022467,24584525
lctzjnywlbcb,232646693,24584525
lctzjnywlbcb,230121868,24584525
lctzjnywlbcb,227022050,24584525
lctzjnywlbcb,48990822,24584525
lctzjnywlbcb,229546184,24584525
lctzjnywlbcb,189610548,24584525
lctzjnywlbcb,11652625,24584525
lctzjnywlbcb,232967469,24584525
lctzjnywlbcb,61410712,24584525
lctzjnywlbcb,206739605,24584525
lctzjnywlbcb,220002813,24584525
lctzjnywlbcb,177664812,24584525
lctzjnywlbcb,199022467,24584525
lctzjnywlbcb,229908653,24584525
lctzjnywkbhc,14674691,24584525
lctzjnywkbhc,48990822,24584525
lctzjnywkbhc,229546184,24584525
lctzjnywkbhc,211057221,24584525
lctzjnywkbhc,146536032,24584525
lctzjnywkbhc,128030252,24584525
lctzjnywkbhc,174993022,24584525
lctzjnywkbhc,144783542,24584525
lctzjnywkbhc,59475472,24584525
lctzjnywkbhc,188156923,24584525
lctzjnywkbhc,206739605,24584525
lctzjnywkbhc,231603324,24584525
lctzjnywkbhc,220002813,24584525
lctzjnywkbhc,73959802,24584525
lctzjnywkbhc,150717492,24584525
lctzjnywkbhc,53631422,24584525
lctzjnywkbhc,199022467,24584525
lctzjnywkbhc,232329098,24584525
lctzjnywkbhc,123283912,24584525
lctzjnywkbxb,150902602,24584525
lctzjnywkbxb,48990822,24584525
lctzjnywkbxb,229546184,24584525
lctzjnywkbxb,128030252,24584525
lctzjnywkbxb,231087163,24584525
lctzjnywkbxb,206739605,24584525
lctzjnywkbxb,198499631,24584525
lctzjnywkbxb,220002813,24584525
lctzjnywkbxb,7795158,24584525
lctzjnywkbxb,231488765,24584525
lctzjnywkbxb,229711570,24584525
lctzjnywkbxb,199022467,24584525
